Time,acc_x,acc_y,acc_x,fx,fy,fz
8.3047,0.00300703,0.0251492,-0.0103527,0.657396,0.651574,-1.94387
8.3053,0.00340797,0.0247772,-0.00996054,0.199742,0.498705,-1.79115
8.306,0.00374208,0.0228761,-0.0103527,-0.410671,-0.111519,-2.24885
8.3067,0.00414302,0.0217188,-0.0095684,0.0471078,-0.111519,-2.09659
8.3073,0.00487807,0.0205822,-0.00886253,0.504886,0.346149,-1.63889
8.308,0.00454396,0.0182884,-0.00996054,-0.105526,-0.111519,-2.09659
8.3087,0.00414302,0.0159946,-0.011137,0.0471078,0.193593,-1.79115
8.3093,0.00487807,0.0159946,-0.0103527,0.199742,0.498705,-1.48617
8.31,0.00527901,0.0159946,-0.0095684,-0.105526,0.193593,-2.09659
8.3107,0.00567995,0.0152507,-0.00996054,0.199742,0.498705,-1.79115
8.3113,0.006415,0.0140935,-0.00996054,-0.258036,0.346149,-1.79115
8.312,0.00721687,0.0133289,-0.00996054,-0.258036,0.346149,-1.63889
8.3127,0.00721687,0.0121923,-0.0103527,0.199742,0.956686,-1.18074
8.3133,0.006415,0.0110351,-0.011137,-0.258036,0.651574,-1.48617
8.314,0.00681593,0.00989849,-0.0119213,-0.258036,0.193593,-1.63889
8.3147,0.00755099,0.00952652,-0.0119213,0.0471078,0.651574,-1.33345
8.3153,0.00795192,0.00913389,-0.0115291,-0.410671,0.498705,-1.33345
8.316,0.00795192,0.00876192,-0.0119213,-0.410671,0.193593,-1.79115
8.3167,0.00948885,0.00836929,-0.0115291,0.199742,0.193593,-1.79115
8.3173,0.00908791,0.00723272,-0.0103527,0.0471078,0.0410366,-1.48617
8.318,0.00835286,0.00533155,-0.00996054,0.0471078,0.498705,-1.48617
8.3187,0.00948885,0.00493891,-0.0095684,0.0471078,0.956686,-1.33345
8.3193,0.00908791,0.00493891,-0.00996054,-0.563305,0.346149,-1.79115
8.32,0.00795192,0.00417431,-0.0115291,-0.410671,0.193593,-1.79115
8.3207,0.00795192,0.00380234,-0.0115291,-0.105526,0.651574,-1.33345
8.3213,0.00755099,0.00380234,-0.0115291,-0.563305,0.498705,-1.33345
8.322,0.006415,0.00303774,-0.012235,-0.410671,0.651574,-1.02847
8.3227,0.006415,0.00264511,-0.012235,-0.258036,0.80413,-1.18074
8.3233,0.006415,0.00227314,-0.0115291,-0.563305,0.498705,-1.48617
8.324,0.00567995,0.00150854,-0.0115291,-0.258036,0.193593,-1.18074
8.3247,0.00527901,0.000743937,-0.0115291,0.0471078,0.498705,-1.18074
8.3253,0.00454396,-2.06649E-05,-0.0119213,-0.105526,0.498705,-1.18074
8.326,0.00487807,-0.000392633,-0.0119213,-0.258036,0.0410366,-1.02847
8.3267,0.00567995,-0.00115723,-0.0119213,-0.410671,0.0410366,-0.723039
8.3273,0.00527901,-0.00268644,-0.0130193,-0.258036,0.193593,-0.723039
8.328,0.00374208,-0.00307907,-0.0138036,-0.258036,0.0410366,-1.02847
8.3287,0.00260609,-0.00307907,-0.0138036,-0.258036,0.346149,-0.875755
8.3293,0.00220516,-0.00421564,-0.0138036,0.352252,0.80413,-0.418056
8.33,0.00220516,-0.00458761,-0.0141957,0.0471078,0.193593,-1.02847
8.3307,0.0014701,-0.00498024,-0.0141957,-0.563305,0.0410366,-1.18074
8.3313,0.000334114,-0.00574484,-0.0138036,-0.410671,0.346149,-0.723039
8.332,-6.68229E-05,-0.00611681,-0.0134114,-0.410671,0.346149,-1.33345
8.3327,-6.68229E-05,-0.00611681,-0.0134114,-0.410671,0.498705,-1.48617
8.3333,-0.000400937,-0.00688141,-0.0126271,-0.563305,0.346149,-0.875755
8.334,0.000334114,-0.00727405,-0.0126271,-0.563305,0.193593,-0.875755
8.3347,0.00106917,-0.00764602,-0.0130193,-0.105526,0.651574,-1.02847
8.3353,-6.68229E-05,-0.00841062,-0.0141957,0.0471078,1.10924,-0.723039
8.336,-0.000400937,-0.00841062,-0.0145879,-0.410671,0.80413,-0.875755
8.3367,0.000334114,-0.00878259,-0.0141957,-0.410671,0.0410366,-0.723039
8.3373,-6.68229E-05,-0.00917522,-0.0134114,-0.105526,0.0410366,-0.418056
8.338,-0.000400937,-0.00954719,-0.012235,-0.410671,0.651574,-0.570773
8.3387,-0.000801875,-0.0103118,-0.0126271,-0.258036,0.651574,-0.418056
8.3393,-0.00120281,-0.0103118,-0.0134114,-0.410671,0.193593,-0.418056
8.34,-0.00160375,-0.0107044,-0.0119213,-0.563305,0.0410366,-0.875755
8.3407,-0.00193786,-0.011841,-0.0095684,-0.105526,0.498705,-0.570773
8.3413,-0.00347479,-0.0133702,-0.00925468,-0.105526,0.80413,-0.112623
8.342,-0.00427666,-0.0145068,-0.00925468,-0.563305,0.193593,-0.875755
8.3427,-0.00427666,-0.0152714,-0.00807824,-0.105526,0.346149,-1.18074
8.3433,-0.00461078,-0.0168006,-0.00729394,0.0471078,0.651574,-0.570773
8.344,-0.00574677,-0.0179371,-0.00650965,-0.410671,0.0410366,-0.418056
8.3447,-0.00541265,-0.0187017,-0.00501949,-0.258036,0.346149,-0.418056
8.3453,-0.00501172,-0.0194663,-0.00384304,-0.258036,0.498705,-0.570773
8.346,-0.00614771,-0.0206236,-0.00384304,-0.410671,0.193593,-0.723039
8.3467,-0.00728369,-0.0221528,-0.00352933,-0.105526,0.346149,-0.723039
8.3473,-0.00694958,-0.0232894,-0.00274503,-0.258036,0.346149,-0.570773
8.348,-0.00728369,-0.024054,-0.00235288,-0.258036,0.346149,-0.570773
8.3487,-0.00728369,-0.0251905,-0.00156859,0.0471078,0.651574,-0.570773
8.3493,-0.00654864,-0.0263478,-7.84295E-05,-0.105526,0.0410366,-0.570773
8.35,-0.00614771,-0.0267197,0.00109801,0.199742,0.193593,-0.112623
8.3507,-0.00614771,-0.0274843,0.00219603,0.199742,0.651574,-0.112623
8.3513,-0.00574677,-0.0282489,0.00337247,-0.258036,0.193593,-0.723039
8.352,-0.00461078,-0.0293855,0.00337247,-0.258036,0.193593,-0.723039
8.3527,-0.00461078,-0.0309147,0.00376461,-0.105526,0.0410366,-0.570773
8.3533,-0.00501172,-0.0324439,0.00564692,0.199742,0.193593,-0.418056
8.354,-0.00461078,-0.0328159,0.00682336,-0.105526,0.651574,-0.570773
8.3547,-0.00427666,-0.0339731,0.00721551,-0.258036,0.193593,-0.723039
8.3553,-0.00501172,-0.0351097,0.00721551,0.199742,0.498705,-0.418056
8.356,-0.00461078,-0.0355023,0.00909782,0.0471078,1.10924,-0.418056
8.3567,-0.00461078,-0.0355023,0.00988211,-0.105526,0.498705,-0.723039
8.3573,-0.00501172,-0.0362669,0.00948997,-0.105526,0.0410366,-0.723039
8.358,-0.00541265,-0.0362669,0.00988211,0.0471078,0.498705,-0.723039
8.3587,-0.00501172,-0.0358743,0.0113723,0.504886,0.80413,-0.418056
8.3593,-0.00461078,-0.0370109,0.0117644,0.199742,0.346149,-0.570773
8.36,-0.00461078,-0.0377755,0.0117644,0.0471078,0.0410366,-1.02847
8.3607,-0.00501172,-0.0377755,0.0117644,0.504886,0.346149,-0.723039
8.3613,-0.00461078,-0.0381681,0.0117644,0.199742,0.346149,-0.723039
8.362,-0.00387573,-0.0389327,0.0117644,-0.105526,0.346149,-0.875755
8.3627,-0.00427666,-0.0389327,0.0117644,0.199742,0.498705,-0.723039
8.3633,-0.00427666,-0.0389327,0.0117644,0.352252,0.498705,-0.875755
8.364,-0.00347479,-0.0377755,0.0117644,0.504886,0.346149,-1.02847
8.3647,-0.00347479,-0.0366389,0.0117644,0.504886,0.193593,-1.18074
8.3653,-0.00273974,-0.0355023,0.0113723,0.352252,0.0410366,-1.48617
8.366,-0.00160375,-0.0343451,0.0121566,0.504886,0.346149,-1.18074
8.3667,-0.00120281,-0.0335805,0.0125487,0.352252,0.651574,-1.18074
8.3673,-0.000801875,-0.0320719,0.0125487,0.0471078,0.346149,-1.33345
8.368,-0.000801875,-0.0301501,0.0125487,0.0471078,0.193593,-0.875755
8.3687,-0.000801875,-0.0282489,0.0121566,-0.105526,0.346149,-0.875755
8.3693,-0.000400937,-0.0267197,0.0125487,0.0471078,0.346149,-1.33345
8.37,-6.68229E-05,-0.0251905,0.0125487,0.504886,0.346149,-1.18074
8.3707,-0.000801875,-0.0232894,0.0121566,0.504886,0.193593,-1.02847
8.3713,-0.00193786,-0.0209955,0.0113723,0.0471078,0.0410366,-1.63889
8.372,-0.00193786,-0.0183298,0.00988211,0.504886,0.651574,-1.33345
8.3727,-0.00193786,-0.0164286,0.00870567,0.962665,0.651574,-1.18074
8.3733,-0.0023388,-0.0148994,0.00870567,0.352252,0.0410366,-1.63889
8.374,-0.00307385,-0.0133702,0.00948997,0.352252,0.193593,-1.48617
8.3747,-0.00307385,-0.0110764,0.00870567,0.657396,0.346149,-1.48617
8.3753,-0.00307385,-0.00954719,0.00682336,0.657396,0.346149,-1.33345
8.376,-0.00273974,-0.00764602,0.00682336,0.504886,0.498705,-1.33345
8.3767,-0.00273974,-0.00611681,0.00643122,0.352252,0.346149,-1.48617
8.3773,-0.00307385,-0.00535221,0.00454891,0.199742,0.193593,-1.48617
8.378,-0.00347479,-0.00382301,0.00415676,0.504886,0.0410366,-1.33345
8.3787,-0.00307385,-0.00268644,0.00415676,0.504886,0.0410366,-1.18074
8.3793,-0.00273974,-0.00154987,0.00376461,0.199742,0.498705,-1.94387
8.38,-0.0023388,0.000371968,0.00337247,0.352252,0.498705,-2.09659
8.3807,-0.00193786,0.00150854,0.00258817,0.657396,0.0410366,-1.63889
8.3813,-0.00120281,0.00264511,0.00109801,0.657396,0.0410366,-1.79115
8.382,-0.000801875,0.00417431,0.000705865,0.504886,0.193593,-1.94387
8.3827,-0.00120281,0.00570351,0.000705865,0.657396,0.346149,-1.48617
8.3833,-0.000400937,0.00836929,0.000313718,0.504886,0.346149,-1.63889
8.384,0.000735052,0.0110351,-7.84295E-05,0.352252,0.193593,-2.24885
8.3847,0.00106917,0.0114277,-0.00117644,0.504886,0.193593,-1.79115
8.3853,0.00106917,0.0117997,-0.00235288,0.352252,0.193593,-1.94387
8.386,0.00260609,0.0129569,-0.00235288,0.352252,0.346149,-2.40157
8.3867,0.00220516,0.0129569,-0.00352933,0.504886,0.193593,-2.40157
8.3873,0.00106917,0.0121923,-0.00501949,0.81003,0.193593,-1.94387
8.388,0.0014701,0.0133289,-0.00501949,0.962665,0.498705,-1.79115
8.3887,0.00220516,0.0144861,-0.00541163,0.0471078,0.193593,-2.09659
8.3893,0.00187104,0.0144861,-0.00690179,0.352252,0.498705,-1.79115
8.39,0.000735052,0.0152507,-0.00690179,0.81003,0.346149,-1.79115
8.3907,0.000334114,0.0152507,-0.00619593,0.352252,-0.111519,-2.24885
8.3913,-6.68229E-05,0.0144861,-0.00619593,0.657396,0.346149,-1.79115
8.392,0.000334114,0.0144861,-0.00541163,0.962665,0.498705,-1.48617
8.3927,0.00106917,0.0152507,-0.00501949,0.657396,0.498705,-1.63889
8.3933,0.0014701,0.0152507,-0.00619593,0.657396,0.346149,-1.48617
8.394,0.00187104,0.0159946,-0.00690179,0.504886,0.193593,-1.79115
8.3947,0.0014701,0.0171519,-0.00729394,0.0471078,0.0410366,-2.55429
8.3953,0.00106917,0.0182884,-0.00807824,0.504886,0.498705,-2.09659
8.396,0.0014701,0.0186811,-0.00925468,0.81003,0.346149,-1.94387
8.3967,0.00187104,0.0179165,-0.0103527,0.504886,-0.264075,-2.40157
8.3973,0.00260609,0.0182884,-0.0103527,0.504886,0.0410366,-2.09659
8.398,0.00340797,0.0198176,-0.00996054,0.199742,0.193593,-1.94387
8.3987,0.00374208,0.0205822,-0.0103527,0.199742,0.651574,-1.94387
8.3993,0.00374208,0.0205822,-0.0115291,0.962665,0.651574,-2.24885
8.4,0.00414302,0.0213469,-0.0119213,0.504886,-0.111519,-2.85927
8.4007,0.00414302,0.0221115,-0.0126271,0.199742,-0.111519,-2.24885
8.4013,0.00300703,0.0224834,-0.0149016,1.11517,0.498705,-1.79115
8.402,0.00260609,0.0228761,-0.0152937,1.11517,0.346149,-2.707
8.4027,0.00220516,0.023248,-0.016078,0.657396,0.193593,-3.01199
8.4033,0.00106917,0.023248,-0.0176466,1.11517,0.651574,-2.24885
8.404,-6.68229E-05,0.0244053,-0.0176466,0.962665,0.498705,-2.09659
8.4047,-0.000400937,0.0251492,-0.0179603,0.504886,0.193593,-2.40157
8.4053,-0.000801875,0.0247772,-0.0195289,0.657396,0.651574,-2.09659
8.406,-0.00193786,0.0255418,-0.0191368,0.199742,0.346149,-2.09659
8.4067,-0.0023388,0.0263064,-0.0191368,-0.105526,0.193593,-2.24885
8.4073,-0.00273974,0.0263064,-0.0203132,0.657396,0.80413,-1.63889
8.408,-0.00387573,0.0259138,-0.020627,0.352252,0.651574,-1.94387
8.4087,-0.00501172,0.0259138,-0.0214112,-0.105526,0.346149,-2.55429
8.4093,-0.00461078,0.0263064,-0.0214112,0.0471078,0.498705,-2.40157
8.41,-0.00461078,0.0251492,-0.0221955,0.504886,0.651574,-1.94387
8.4107,-0.00461078,0.0251492,-0.0225877,0.657396,0.651574,-2.24885
8.4113,-0.00461078,0.0263064,-0.0225877,0.352252,0.193593,-2.55429
8.412,-0.00574677,0.0259138,-0.0232936,0.657396,0.346149,-1.79115
8.4127,-0.00574677,0.0263064,-0.02447,0.81003,0.346149,-1.63889
8.4133,-0.00461078,0.0266784,-0.0252543,0.81003,0.651574,-1.79115
8.414,-0.00461078,0.0266784,-0.0260386,0.504886,0.80413,-2.09659
8.4147,-0.00427666,0.027071,-0.0263523,0.352252,0.346149,-1.79115
8.4153,-0.00347479,0.0266784,-0.0263523,1.11517,0.193593,-1.48617
8.416,-0.00307385,0.0263064,-0.0260386,0.962665,0.346149,-1.94387
8.4167,-0.00273974,0.0259138,-0.0252543,0.352252,0.80413,-1.63889
8.4173,-0.00193786,0.0251492,-0.0248621,0.352252,0.80413,-1.48617
8.418,-0.00160375,0.0244053,-0.0232936,0.657396,0.651574,-1.94387
8.4187,-0.00160375,0.023248,-0.0218034,1.11517,1.10924,-1.94387
8.4193,-0.00193786,0.0224834,-0.0214112,0.81003,0.956686,-2.09659
8.42,-0.0023388,0.0221115,-0.0229798,0.0471078,0.651574,-2.09659
8.4207,-0.00193786,0.0213469,-0.0229798,0.352252,0.80413,-1.79115
8.4213,-0.00160375,0.0205822,-0.0210191,0.81003,0.956686,-1.94387
8.422,-0.00193786,0.0198176,-0.020627,0.657396,0.80413,-1.94387
8.4227,-0.00160375,0.019053,-0.0199211,0.657396,0.80413,-1.94387
8.4233,-0.00120281,0.0186811,-0.0183525,0.657396,0.956686,-1.94387
8.424,-0.00193786,0.0182884,-0.0179603,0.352252,0.956686,-1.79115
8.4247,-0.00273974,0.0182884,-0.0172545,0.352252,0.651574,-1.79115
8.4253,-0.00273974,0.0182884,-0.0156859,0.504886,0.80413,-1.79115
8.426,-0.0023388,0.0179165,-0.0152937,0.199742,0.651574,-2.24885
8.4267,-0.00273974,0.0182884,-0.0141957,0.0471078,0.346149,-2.40157
8.4273,-0.00273974,0.0182884,-0.012235,0.504886,0.651574,-1.63889
8.428,-0.00347479,0.0182884,-0.0119213,0.504886,0.956686,-1.18074
8.4287,-0.00387573,0.0179165,-0.0119213,0.504886,0.651574,-1.33345
8.4293,-0.00387573,0.0175238,-0.0107448,0.657396,0.651574,-1.94387
8.43,-0.00387573,0.0171519,-0.0103527,0.81003,0.956686,-2.09659
8.4307,-0.00347479,0.0171519,-0.0095684,0.962665,0.80413,-1.48617
8.4313,-0.00193786,0.0182884,-0.00768609,0.657396,0.346149,-1.63889
8.432,-0.00120281,0.0182884,-0.00690179,0.81003,0.498705,-1.63889
8.4327,-0.00120281,0.0171519,-0.00650965,0.504886,0.956686,-1.48617
8.4333,-0.000801875,0.0175238,-0.00462734,0.504886,0.651574,-1.48617
8.434,-6.68229E-05,0.0186811,-0.00313718,1.11517,0.651574,-1.33345
8.4347,0.00106917,0.0198176,-0.00235288,0.81003,1.10924,-1.18074
8.4353,0.00187104,0.0205822,-0.00156859,0.352252,0.80413,-1.63889
8.436,0.00187104,0.0217188,-0.000470577,0.81003,0.346149,-1.94387
8.4367,0.00187104,0.0224834,0.00109801,0.962665,0.651574,-1.33345
8.4373,0.00220516,0.023248,0.00219603,0.352252,0.498705,-1.48617
8.438,0.00220516,0.0240126,0.00258817,0.504886,0.498705,-1.79115
8.4387,0.00220516,0.0251492,0.00337247,0.962665,0.80413,-1.48617
8.4393,0.00300703,0.0251492,0.00415676,0.657396,0.651574,-1.48617
8.44,0.00300703,0.0240126,0.00415676,0.81003,0.80413,-1.48617
8.4407,0.00340797,0.023248,0.00454891,0.81003,0.498705,-1.33345
8.4413,0.00340797,0.0228761,0.00564692,0.81003,0.498705,-1.18074
8.442,0.00300703,0.0221115,0.00603907,0.81003,1.10924,-1.02847
8.4427,0.00300703,0.0205822,0.00643122,0.81003,0.80413,-1.18074
8.4433,0.00300703,0.0194457,0.00603907,0.657396,0.346149,-1.18074
8.444,0.00260609,0.0182884,0.00643122,1.11517,0.956686,-1.02847
8.4447,0.00220516,0.0171519,0.00752923,0.962665,0.956686,-1.33345
8.4453,0.00106917,0.0152507,0.00752923,0.657396,0.346149,-1.48617
8.446,-0.000400937,0.0137215,0.00752923,0.81003,0.0410366,-1.18074
8.4467,-6.68229E-05,0.0125643,0.00831352,0.504886,0.0410366,-1.33345
8.4473,-6.68229E-05,0.0106631,0.00870567,0.657396,0.498705,-1.48617
8.448,-0.000801875,0.00836929,0.00948997,0.962665,0.956686,-1.18074
8.4487,-0.00120281,0.00607548,0.00988211,0.657396,0.651574,-1.18074
8.4493,-0.000801875,0.00456694,0.010588,0.962665,0.651574,-1.18074
8.45,-0.000801875,0.00227314,0.0117644,0.81003,0.193593,-1.48617
8.4507,-0.00120281,-0.000392633,0.0129409,0.504886,0.0410366,-1.33345
8.4513,-0.000801875,-0.00307907,0.0129409,1.11517,0.80413,-0.875755
8.452,-0.000400937,-0.00535221,0.0117644,0.81003,0.498705,-1.63889
8.4527,0.000334114,-0.00764602,0.0113723,0.81003,0.193593,-1.63889
8.4533,0.000735052,-0.00993982,0.0121566,0.962665,0.651574,-1.18074
8.454,0.000334114,-0.0122336,0.0129409,0.657396,0.498705,-1.18074
8.4547,0.000334114,-0.0137422,0.0132546,0.657396,0.346149,-1.18074
8.4553,0.000334114,-0.0152714,0.0125487,0.962665,0.651574,-0.875755
8.456,-0.000400937,-0.0171932,0.0117644,0.962665,0.498705,-1.33345
8.4567,-0.00120281,-0.0187017,0.0113723,0.81003,0.193593,-1.63889
8.4573,-0.00160375,-0.0202309,0.0117644,1.26781,0.193593,-1.18074
8.458,-0.00120281,-0.0213882,0.0125487,1.26781,0.346149,-1.02847
8.4587,-0.00160375,-0.0225248,0.0129409,1.11517,0.498705,-1.33345
8.4593,-0.0023388,-0.024054,0.0125487,0.81003,0.346149,-1.33345
8.46,-0.00193786,-0.0251905,0.0125487,0.81003,0.346149,-1.18074
8.4607,-0.00160375,-0.0263478,0.0125487,1.26781,0.651574,-1.02847
8.4613,-0.0023388,-0.0274843,0.0117644,1.11517,0.498705,-1.02847
8.462,-0.0023388,-0.0278563,0.0113723,0.81003,0.0410366,-1.33345
8.4627,-0.0023388,-0.0282489,0.0117644,0.81003,0.346149,-1.48617
8.4633,-0.00307385,-0.0293855,0.0113723,1.26781,0.80413,-1.02847
8.464,-0.00347479,-0.0297781,0.0109801,1.11517,0.0410366,-1.48617
8.4647,-0.00387573,-0.0309147,0.0109801,0.962665,0.0410366,-1.33345
8.4653,-0.00427666,-0.0313073,0.0109801,1.26781,0.498705,-0.723039
8.466,-0.00427666,-0.0309147,0.0113723,0.962665,0.0410366,-1.33345
8.4667,-0.00427666,-0.0309147,0.0109801,0.962665,0.956686,-1.33345
8.4673,-0.00427666,-0.0316793,0.00948997,1.11517,1.10924,-1.18074
8.468,-0.00347479,-0.0320719,0.00948997,0.81003,0.0410366,-1.48617
8.4687,-0.00347479,-0.0320719,0.00948997,1.26781,0.346149,-1.02847
8.4693,-0.00461078,-0.0316793,0.00870567,1.11517,0.498705,-1.02847
8.47,-0.00427666,-0.0313073,0.00870567,1.26781,0.346149,-1.18074
8.4707,-0.00347479,-0.0309147,0.00870567,1.72559,0.651574,-0.723039
8.4713,-0.0023388,-0.0301501,0.00909782,1.26781,0.346149,-1.63889
8.472,-0.00160375,-0.0293855,0.00909782,0.81003,0.193593,-1.63889
8.4727,-0.00160375,-0.0297781,0.00870567,1.42044,0.651574,-0.418056
8.4733,-0.000400937,-0.0290135,0.00792138,1.26781,0.651574,-0.418056
8.474,0.000735052,-0.0278563,0.00721551,1.11517,0.193593,-1.18074
8.4747,0.000334114,-0.0271124,0.00682336,1.57295,0.193593,-1.33345
8.4753,0.000735052,-0.0267197,0.00682336,1.11517,0.0410366,-0.875755
8.476,0.0014701,-0.0263478,0.00682336,0.81003,0.346149,-0.418056
8.4767,0.00220516,-0.0259551,0.00682336,1.26781,0.80413,-0.723039
8.4773,0.00260609,-0.0259551,0.00682336,1.26781,0.651574,-0.570773
8.478,0.00340797,-0.0244259,0.00603907,1.11517,0.193593,-0.570773
8.4787,0.00414302,-0.0225248,0.00564692,1.26781,0.193593,-1.02847
8.4793,0.00487807,-0.0202309,0.00525477,1.57295,0.346149,-1.02847
8.48,0.00527901,-0.0183298,0.00486263,1.26781,0.0410366,-0.875755
8.4807,0.00567995,-0.0164286,0.00454891,0.962665,0.193593,-1.02847
8.4813,0.00527901,-0.0152714,0.00454891,0.962665,0.346149,-0.570773
8.482,0.00487807,-0.0141348,0.00454891,0.81003,0.0410366,-0.570773
8.4827,0.00527901,-0.011841,0.00454891,1.11517,0.193593,-1.18074
8.4833,0.00567995,-0.00954719,0.00454891,1.11517,0.498705,-1.33345
8.484,0.00567995,-0.00803865,0.00337247,0.81003,0.346149,-1.02847
8.4847,0.00567995,-0.00688141,0.00188231,1.11517,0.498705,-0.875755
8.4853,0.00487807,-0.00458761,0.000705865,1.42044,0.498705,-1.02847
8.486,0.00454396,-0.00231447,-7.84295E-05,1.42044,0.498705,-1.18074
8.4867,0.00454396,-0.000785267,-0.000470577,1.42044,0.498705,-0.570773
8.4873,0.00414302,0.00150854,-0.00117644,1.11517,0.193593,-0.570773
8.488,0.00374208,0.00340971,-0.000470577,1.26781,0.0410366,-0.723039
8.4887,0.00414302,0.00493891,0.00109801,1.72559,0.498705,-0.418056
8.4893,0.00414302,0.00607548,0.00188231,1.57295,0.651574,-0.875755
8.49,0.00374208,0.00684008,0.00219603,1.26781,0.346149,-1.18074
8.4907,0.00260609,0.00684008,0.00219603,0.962665,0.498705,-0.570773
8.4913,0.00187104,0.00646812,0.00298032,0.962665,0.80413,-0.265339
8.492,0.00300703,0.00646812,0.00376461,1.11517,0.956686,-0.570773
8.4927,0.00340797,0.00646812,0.00337247,0.962665,0.651574,-0.723039
8.4933,0.00374208,0.00684008,0.00415676,1.26781,0.80413,-0.418056
8.494,0.00340797,0.00607548,0.00486263,1.11517,0.498705,-0.418056
8.4947,0.00220516,0.00456694,0.00376461,0.962665,0.346149,-0.418056
8.4953,0.00187104,0.00417431,0.00298032,1.57295,0.651574,-0.570773
8.496,0.00220516,0.00417431,0.00298032,1.26781,0.193593,-1.18074
8.4967,0.00187104,0.00340971,0.00258817,0.962665,0.346149,-0.875755
8.4973,0.00106917,0.00264511,0.00219603,0.962665,0.80413,-0.570773
8.498,0.000735052,0.00227314,0.00149016,1.11517,0.346149,-0.875755
8.4987,0.000334114,0.00150854,0.00109801,1.42044,0.346149,-0.418056
8.4993,-6.68229E-05,0.00111591,0.00149016,0.81003,0.651574,-0.723039
8.5,-6.68229E-05,0.000743937,0.00258817,0.81003,0.498705,-0.875755
8.5007,-0.000400937,-0.000785267,0.00337247,1.57295,0.346149,-0.112623
8.5013,-0.000400937,-0.00115723,0.00376461,1.11517,0.651574,-0.418056
8.502,0.000334114,-0.000785267,0.00376461,1.11517,0.956686,-0.418056
8.5027,-6.68229E-05,-0.00154987,0.00415676,1.26781,0.651574,-0.570773
8.5033,-0.000400937,-0.00231447,0.00486263,1.11517,0.193593,-0.723039
8.504,-6.68229E-05,-0.00268644,0.00454891,1.26781,0.346149,-0.418056
8.5047,-6.68229E-05,-0.00382301,0.00337247,1.42044,0.80413,-0.265339
8.5053,-6.68229E-05,-0.00458761,0.00415676,1.26781,0.498705,-0.723039
8.506,0.000334114,-0.00458761,0.00486263,0.962665,-0.111519,-1.02847
8.5067,0.000334114,-0.00498024,0.00454891,0.962665,0.193593,-0.875755
8.5073,-6.68229E-05,-0.00535221,0.00415676,1.11517,0.346149,-0.875755
8.508,0.00106917,-0.00458761,0.00454891,1.26781,0.0410366,-0.723039
8.5087,0.00260609,-0.00382301,0.00525477,0.962665,0.0410366,-0.265339
8.5093,0.00220516,-0.00421564,0.00454891,0.962665,-0.111519,-0.265339
8.51,0.0014701,-0.00421564,0.00258817,1.42044,0.346149,-0.418056
8.5107,0.00220516,-0.00345104,0.00188231,0.962665,0.346149,-0.875755
8.5113,0.00187104,-0.00345104,0.00149016,0.504886,0.346149,-1.02847
8.512,0.00106917,-0.00345104,0.000705865,0.657396,0.346149,-0.723039
8.5127,0.00187104,-0.00231447,0.000705865,0.962665,0.346149,-0.723039
8.5133,0.00260609,-0.00154987,0.00109801,0.962665,0.346149,-0.570773
8.514,0.00300703,-0.00115723,0.000313718,0.962665,0.346149,-0.723039
8.5147,0.00374208,-0.000392633,-7.84295E-05,1.11517,0.498705,-0.723039
8.5153,0.00414302,-2.06649E-05,-7.84295E-05,1.11517,0.498705,-0.723039
8.516,0.00340797,-0.000392633,-0.000470577,1.11517,0.193593,-0.875755
8.5167,0.00340797,-2.06649E-05,-7.84295E-05,1.11517,-0.111519,-0.875755
8.5173,0.00374208,0.00150854,0.000313718,0.962665,0.193593,-0.723039
8.518,0.00300703,0.00188051,-0.000470577,1.42044,0.346149,-0.570773
8.5187,0.00260609,0.00227314,-0.000862724,1.72559,0.193593,-0.570773
8.5193,0.00260609,0.00227314,-0.000862724,1.26781,0.193593,-0.875755
8.52,0.00260609,0.00264511,-0.00156859,0.962665,0.193593,-0.723039
8.5207,0.00340797,0.00380234,-0.00156859,0.81003,0.0410366,-0.265339
8.5213,0.00454396,0.00533155,-0.000862724,0.962665,0.346149,-0.418056
8.522,0.00487807,0.00607548,-0.00117644,1.26781,0.651574,-0.265339
8.5227,0.00487807,0.00760469,-0.00156859,1.11517,0.193593,-0.265339
8.5233,0.00487807,0.00913389,-0.00196074,0.962665,0.193593,-1.02847
